"y","x","effectSize","sampleSize","country","key","location","author","crop","intercrops","duration","climate","soil"
38.53,-121.78,-0.386,"3","United States",9,"Reported","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
9.93,-84.08,-0.378,"10","Costa Rica",9,"Reported","10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","Hot and Mesic","Cambisols"
9.93,-84.08,-0.175,"10","Costa Rica",9,"Reported","10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","Hot and Mesic","Cambisols"
9.93,-84.08,-0.117,"10","Costa Rica",9,"Reported","10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","Hot and Mesic","Cambisols"
13,-86,-0.37,"43","Nicaragua",9,"Reported","10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","Hot and Mesic","Cambisols"
13,-86,-0.177,"43","Nicaragua",9,"Reported","10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","Hot and Mesic","Cambisols"
13,-86,-0.297,"43","Nicaragua",9,"Reported","10.1098/rspb.2014.1396","coffee",NA,"less than 1 year","Hot and Mesic","Cambisols"
44.25,-79,-0.072,"5","Canada",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","Cool Temperate and Dry","Luvisols"
44.25,-79,0.047,"5","Canada",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","Cool Temperate and Dry","Luvisols"
37.12,-120.25,-0.343,"6","United States",9,"Reported","10.1098/rspb.2014.1396","cotton",NA,"more than 4 year","Warm Temperate and Xeric","Luvisols"
37.12,-120.25,-0.185,"6","United States",9,"Reported","10.1098/rspb.2014.1396","cotton",NA,"more than 4 year","Warm Temperate and Xeric","Luvisols"
12,-85,-0.357,"71","Nicaragua",9,"Reported","10.1098/rspb.2014.1396","coffee",NA,"1 year","Extremely Hot and Moist","Acrisols"
38.53,-121.78,0.046,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,-0.113,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,0.162,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,-0.162,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,-0.153,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,-0.002,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,-0.162,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,0.014,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,-0.297,"3","United States",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,-0.185,"3","United States",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,1.938,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
38.53,-121.78,0.113,"3","United States",9,"Reported","10.1098/rspb.2014.1396","tomato",NA,"less than 1 year","Warm Temperate and Xeric","Luvisols"
-28.17,-49.55,-0.422,"18","Brazil",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Warm Temperate and Moist","Cambisols"
-28.17,-49.55,0.011,"18","Brazil",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Warm Temperate and Moist","Cambisols"
29.6,79.67,-0.133,"2","India",9,"Reported","10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.238,"2","India",9,"Reported","10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.257,"2","India",9,"Reported","10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.16,"2","India",9,"Reported","10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.283,"2","India",9,"Reported","10.1098/rspb.2014.1396","pepper",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
47.23,8.67,-0.157,"3","Switzerland",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"1 year","Cool Temperate and Moist","Cambisols"
47.23,8.67,-0.293,"3","Switzerland",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"1 year","Cool Temperate and Moist","Cambisols"
47.23,8.67,-0.271,"3","Switzerland",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"1 year","Cool Temperate and Moist","Cambisols"
47.23,8.67,-0.136,"3","Switzerland",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"1 year","Cool Temperate and Moist","Cambisols"
49.75,15,-0.352,"2","Czechia",9,"Estimated","10.1098/rspb.2014.1396","wheat",NA,"1 year","Cool Temperate and Dry","Cambisols"
49.75,15,-0.291,"2","Czechia",9,"Estimated","10.1098/rspb.2014.1396","wheat",NA,"1 year","Cool Temperate and Dry","Cambisols"
49.75,15,-0.306,"2","Czechia",9,"Estimated","10.1098/rspb.2014.1396","wheat",NA,"1 year","Cool Temperate and Dry","Cambisols"
49.75,15,-0.191,"2","Czechia",9,"Estimated","10.1098/rspb.2014.1396","wheat",NA,"1 year","Cool Temperate and Dry","Cambisols"
49.75,15,-0.205,"2","Czechia",9,"Estimated","10.1098/rspb.2014.1396","wheat",NA,"1 year","Cool Temperate and Dry","Cambisols"
49.75,15,-0.236,"2","Czechia",9,"Estimated","10.1098/rspb.2014.1396","wheat",NA,"1 year","Cool Temperate and Dry","Cambisols"
21.15,79.12,0.108,"3","India",9,"Reported","10.1098/rspb.2014.1396","cotton",NA,"3 year","Extremely Hot and Xeric","Vertisols"
36.9,30.64,-0.583,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.65,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.427,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.583,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.689,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.718,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.553,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.718,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.573,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.757,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.67,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.66,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.459,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.541,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.556,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.549,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.534,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.541,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.609,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.647,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.654,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.617,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.556,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.436,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.677,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.579,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.564,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.609,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.632,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.631,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.592,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.524,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.66,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
36.9,30.64,-0.553,"15","Turkey",9,"Reported","10.1098/rspb.2014.1396","spinach",NA,"less than 1 year","Hot and Dry","Fluvisols"
29.6,79.67,-0.298,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.344,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.528,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.414,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.446,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.43,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.533,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.598,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.519,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.347,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.375,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
29.6,79.67,-0.458,"2","India",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"3 year","Warm Temperate and Moist","Leptosols"
39,35,-0.072,"10","Turkey",9,"Estimated","10.1098/rspb.2014.1396","apricot",NA,"less than 1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.075,"10","Turkey",9,"Estimated","10.1098/rspb.2014.1396","apricot",NA,"less than 1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.111,"10","Turkey",9,"Estimated","10.1098/rspb.2014.1396","apricot",NA,"less than 1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.045,"10","Turkey",9,"Estimated","10.1098/rspb.2014.1396","fig",NA,"less than 1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.04,"10","Turkey",9,"Estimated","10.1098/rspb.2014.1396","fig",NA,"less than 1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.065,"10","Turkey",9,"Estimated","10.1098/rspb.2014.1396","fig",NA,"less than 1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.064,"44","Turkey",9,"Estimated","10.1098/rspb.2014.1396","grape",NA,"1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.077,"44","Turkey",9,"Estimated","10.1098/rspb.2014.1396","grape",NA,"1 year","Cool Temperate and Xeric","Calcisols"
39,35,-0.115,"44","Turkey",9,"Estimated","10.1098/rspb.2014.1396","grape",NA,"1 year","Cool Temperate and Xeric","Calcisols"
44.66,-63.95,0.4,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
44.66,-63.95,1.143,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
44.66,-63.95,0.09,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
44.66,-63.95,0.443,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
44.66,-63.95,0.374,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
44.66,-63.95,0.214,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
44.66,-63.95,0.414,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
44.66,-63.95,0.142,"4","Canada",9,"Reported","10.1098/rspb.2014.1396","strawberry",NA,"less than 1 year","Cool Temperate and Moist","Podzols"
38,-97,0.003,"2","United States",9,"Estimated","10.1098/rspb.2014.1396","sweet potato",NA,"1 year","Warm Temperate and Moist","Kastanozems"
38,-97,0.144,"2","United States",9,"Estimated","10.1098/rspb.2014.1396","sweet potato",NA,"1 year","Warm Temperate and Moist","Kastanozems"
59,26,-0.342,"3","Estonia",9,"Estimated","10.1098/rspb.2014.1396","wheat",NA,"2 year","Cold and Mesic","Luvisols"
59,26,0.021,"3","Estonia",9,"Estimated","10.1098/rspb.2014.1396","oat",NA,"2 year","Cold and Mesic","Luvisols"
59,26,-0.256,"3","Estonia",9,"Estimated","10.1098/rspb.2014.1396","barley",NA,"2 year","Cold and Mesic","Luvisols"
-2.3,-79.7,-0.41,"5","Ecuador",9,"Reported","10.1098/rspb.2014.1396","banana",NA,"4 year","Extremely Hot and Moist","Ferralsols"
53.57,-113.52,-0.231,"3","Canada",9,"Reported","10.1098/rspb.2014.1396","wheat",NA,"2 year","Cool Temperate and Dry","Kastanozems"
32,53,0.026,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,-0.4,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,-0.075,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,0.102,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,0.194,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,0.049,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,-0.07,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,-0.044,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,-0.189,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,-0.293,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,0.441,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
32,53,0.247,"3","Iran",9,"Estimated","10.1098/rspb.2014.1396","maize",NA,"less than 1 year","Warm Temperate and Xeric","Gypsisols"
42.833333,12.833333,-0.238,"30","Italy",9,"Estimated","10.1098/rspb.2014.1396","grape",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
42.833333,12.833333,-0.331,"30","Italy",9,"Estimated","10.1098/rspb.2014.1396","grape",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
42.833333,12.833333,-0.134,"30","Italy",9,"Estimated","10.1098/rspb.2014.1396","grape",NA,"less than 1 year","Warm Temperate and Moist","Leptosols"
39.5,-8,-0.339,"9","Portugal",9,"Estimated","10.1098/rspb.2014.1396","potato",NA,"less than 1 year","Warm Temperate and Moist","Luvisols"
39.5,-8,-0.535,"9","Portugal",9,"Estimated","10.1098/rspb.2014.1396","potato",NA,"less than 1 year","Warm Temperate and Moist","Luvisols"
46.416667,-120.266667,-0.492,"4","United States",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Cool Temperate and Xeric","Cambisols"
46.416667,-120.266667,0.527,"4","United States",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Cool Temperate and Xeric","Cambisols"
46.416667,-120.266667,0.583,"4","United States",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Cool Temperate and Xeric","Cambisols"
46.416667,-120.266667,-0.67,"4","United States",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Cool Temperate and Xeric","Cambisols"
42.433333,-76.45,-0.039,"4","United States",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Cold and Mesic","Cambisols"
42.433333,-76.45,-0.015,"4","United States",9,"Reported","10.1098/rspb.2014.1396","apple",NA,"less than 1 year","Cold and Mesic","Cambisols"
